n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count
3034,5794,3.819380355965722,1800138.4159999967,310.6900959613387,3.1486486486486487,"{0: 0, 1: 58, 2: 116, 3: 2241, 4: 571, 5: 32, 6: 16}","{0: 0.0, 1: 0.01911667765326302, 2: 0.03823335530652604, 3: 0.7386288727752143, 4: 0.1882003955174687, 5: 0.01054713249835201, 6: 0.005273566249176005}",2976,1296290.1309999982,4766,271.98701867394004,1.0739352030657574,0.0,1
