n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count
1565,2855,3.648562300319489,912514.7799999991,319.61988791593666,3.1022364217252396,"{0: 0, 1: 46, 2: 130, 3: 1044, 4: 316, 5: 21, 6: 8}","{0: 0.0, 1: 0.02939297124600639, 2: 0.08306709265175719, 3: 0.6670926517571885, 4: 0.20191693290734825, 5: 0.0134185303514377, 6: 0.005111821086261981}",1519,712203.7620000003,2451,290.5768102815179,1.041869655596785,0.0,941
