n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count
4026,7822,3.8857426726279187,8202501.862000038,1048.6450859115364,2.8931942374565325,"{0: 0, 1: 225, 2: 220, 3: 3346, 4: 231, 5: 3, 6: 1}","{0: 0.0, 1: 0.05588673621460507, 2: 0.0546448087431694, 3: 0.8310978638847492, 4: 0.05737704918032787, 5: 0.0007451564828614009, 6: 0.00024838549428713363}",3801,4603691.352000005,5897,780.6836276072587,1.1208456427145874,0.00016957775139901646,2340
