n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count
789,1442,3.6552598225602027,1327671.431000001,920.7152780859924,2.859315589353612,"{0: 0, 1: 46, 2: 41, 3: 681, 4: 20, 5: 1}","{0: 0.0, 1: 0.058301647655259824, 2: 0.051964512040557666, 3: 0.8631178707224335, 4: 0.025348542458808618, 5: 0.0012674271229404308}",743,755716.7939999974,1138,664.0745114235478,1.161532551205875,0.0,386
