n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count
1932,3407,3.5269151138716355,3367898.7670000046,988.5232659231009,2.7675983436853,"{0: 0, 1: 208, 2: 97, 3: 1566, 4: 58, 5: 3}","{0: 0.0, 1: 0.10766045548654245, 2: 0.05020703933747412, 3: 0.8105590062111802, 4: 0.030020703933747412, 5: 0.0015527950310559005}",1724,1944706.427000003,2696,721.3302770771525,1.1595066502002125,0.001483679525222552,971
