n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count
3951,7538,3.8157428499114148,9130168.94399996,1211.219016184659,2.8673753480131614,"{0: 0, 1: 274, 2: 155, 3: 3349, 4: 167, 5: 6}","{0: 0.0, 1: 0.06934953176411035, 2: 0.039230574538091624, 3: 0.84763351050367, 4: 0.04226778030878259, 5: 0.0015186028853454822}",3677,5175523.9849999845,5694,908.9434466104644,1.1622809885812582,0.00017562346329469617,1
