n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count
1482,2761,3.7260458839406208,2561111.017999995,927.6026867077128,2.8238866396761133,"{0: 0, 1: 56, 2: 184, 3: 1207, 4: 35}","{0: 0.0, 1: 0.037786774628879895, 2: 0.1241565452091768, 3: 0.8144399460188934, 4: 0.023616734143049933}",1426,1416388.8680000007,2145,660.3211505827509,1.102031435448884,0.0,1
