n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count
1579,2899,3.6719442685243826,929168.235000001,320.51336150396725,3.124129195693477,"{0: 0, 1: 30, 2: 127, 3: 1076, 4: 317, 5: 21, 6: 8}","{0: 0.0, 1: 0.018999366687777075, 2: 0.08043065231158962, 3: 0.681443951868271, 4: 0.20075997466751108, 5: 0.013299556681443952, 6: 0.00506649778340722}",1549,728236.6160000013,2490,292.4645044176712,1.0442284883299726,0.0,1
