n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count
56,109,3.892857142857143,1021232.0609999995,9369.101477064216,2.8035714285714284,"{0: 0, 1: 7, 2: 1, 3: 44, 4: 4}","{0: 0.0, 1: 0.125, 2: 0.017857142857142856, 3: 0.7857142857142857, 4: 0.07142857142857142}",49,511662.256,77,6644.9643636363635,1.2363165808615628,0.0,30
