n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count
759,1310,3.4519104084321475,610123.4260000013,465.74307328244373,2.7799736495388667,"{0: 0, 1: 73, 2: 69, 3: 573, 4: 42, 5: 0, 6: 2}","{0: 0.0, 1: 0.09617918313570488, 2: 0.09090909090909091, 3: 0.7549407114624506, 4: 0.05533596837944664, 5: 0.0, 6: 0.002635046113306983}",686,435960.17599999974,1085,401.80661382488455,1.099630120554983,0.0,412
