n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count
596,1374,4.610738255033557,4417817.936000012,3215.2968966521194,3.0251677852348995,"{0: 0, 1: 22, 2: 3, 3: 511, 4: 58, 5: 2}","{0: 0.0, 1: 0.03691275167785235, 2: 0.0050335570469798654, 3: 0.8573825503355704, 4: 0.09731543624161074, 5: 0.003355704697986577}",574,2243490.294,898,2498.318812917595,1.1181539853092546,0.0011135857461024498,1
