n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count
8510,16490,3.875440658049354,5664650.180999996,343.52032631898095,3.001527614571093,"{0: 0, 1: 301, 2: 312, 3: 7014, 4: 847, 5: 28, 6: 8}","{0: 0.0, 1: 0.03537015276145711, 2: 0.036662749706227966, 3: 0.8242068155111634, 4: 0.09952996474735605, 5: 0.003290246768507638, 6: 0.0009400705052878966}",8209,3301703.7689999905,12907,255.8072184860921,1.1169193360714322,0.0004648640272720229,1
