n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count
948,2157,4.550632911392405,4483035.0590000115,2078.36581316644,2.901898734177215,"{0: 0, 1: 59, 2: 55, 3: 756, 4: 76, 5: 2}","{0: 0.0, 1: 0.06223628691983123, 2: 0.0580168776371308, 3: 0.7974683544303798, 4: 0.08016877637130802, 5: 0.002109704641350211}",889,2267241.222999997,1394,1626.4284239598257,1.2314703580064927,0.002152080344332855,1
