n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count
114,233,4.087719298245614,2015109.2940000002,8648.537742489272,2.763157894736842,"{0: 0, 1: 14, 2: 3, 3: 93, 4: 4}","{0: 0.0, 1: 0.12280701754385964, 2: 0.02631578947368421, 3: 0.8157894736842105, 4: 0.03508771929824561}",100,1009240.4449999989,156,6469.490032051275,1.2547178769472735,0.0,1
