n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count
1355,2863,4.225830258302583,3971868.0340000074,1387.3098267551545,2.722509225092251,"{0: 0, 1: 217, 2: 20, 3: 1041, 4: 76, 5: 1}","{0: 0.0, 1: 0.16014760147601476, 2: 0.014760147601476014, 3: 0.7682656826568266, 4: 0.05608856088560885, 5: 0.0007380073800738007}",1138,2149666.5080000055,1834,1172.1191428571458,1.1451530226291347,0.007088331515812432,1
