n,m,k_avg,edge_length_total,edge_length_avg,streets_per_node_avg,streets_per_node_counts,streets_per_node_proportions,intersection_count,street_length_total,street_segment_count,street_length_avg,circuity_avg,self_loop_proportion,clean_intersection_count
1461,3250,4.4490075290896645,5018257.661999997,1544.0792806153836,2.9281314168377826,"{0: 0, 1: 104, 2: 35, 3: 1197, 4: 116, 5: 5, 6: 4}","{0: 0.0, 1: 0.07118412046543464, 2: 0.023956194387405885, 3: 0.8193018480492813, 4: 0.07939767282683094, 5: 0.0034223134839151265, 6: 0.0027378507871321013}",1357,2612275.636999997,2128,1227.5731376879685,1.0930234339530938,0.0018796992481203006,1
